name,correctAns,keypad,thisN,thisTrialN,thisRepN,key_resp_A1.keys,key_resp_A1.corr,key_resp_A1.rt,key_resp_A1.duration,key_resp_A2.keys,key_resp_A2.corr,key_resp_A2.rt,key_resp_A2.duration,words,key_resp_B1.keys,key_resp_B1.corr,key_resp_B1.rt,key_resp_B1.duration,key_resp_B2.keys,key_resp_B2.corr,key_resp_B2.rt,key_resp_B2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome.started,welcome.started,key_resp_22.started,Welcome.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,Introduction.started,key_resp.started,information.started,Introduction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,reminder_A1.started,key_resp_2.started,image_a1.started,reminder_A1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,ISI1500_A1.started,background_A.started,text_ISI1500_A1.started,ISI1500_A1.stopped,practice_Task_A1.started,background_A_2.started,text_A1.started,key_resp_A1.started,practice_Task_A1.stopped,trials.key_resp_A1.keys,trials.key_resp_A1.corr,trials.key_resp_A1.rt,trials.key_resp_A1.duration,feedback_A1.started,feedback_A1.stopped,ISI250_A1.started,background_A_4.started,text_ISI250_A1.started,ISI250_A1.stopped,background_A_3.started,feedback_text_A1.started,score_A1.started,score_A1_text.started,key_resp_score.started,score_A1.stopped,key_resp_score.keys,key_resp_score.rt,key_resp_score.duration,reminder_A2.started,key_resp_23.started,image_a2.started,reminder_A2.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,record_Task_A2.started,background_A_5.started,text_A2.started,key_resp_A2.started,record_Task_A2.stopped,trials_4.key_resp_A2.keys,trials_4.key_resp_A2.corr,trials_4.key_resp_A2.rt,trials_4.key_resp_A2.duration,feedback_A2.started,feedback_A2.stopped,background_A_6.started,feedback_text_A2.started,background_A_6.stopped,feedback_text_A2.stopped,background_A_4.stopped,text_ISI250_A1.stopped,score_A2.started,score_A2_text.started,key_resp_3.started,score_A2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,reminder_B1.started,key_resp_24.started,image_b1.started,reminder_B1.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,ISI1500_B1.started,background_B.started,text_ISI1500_B1.started,ISI1500_B1.stopped,practice_Task_B1.started,background_B_2.started,text_B1.started,key_resp_B1.started,practice_Task_B1.stopped,trials_7.key_resp_B1.keys,trials_7.key_resp_B1.corr,trials_7.key_resp_B1.rt,trials_7.key_resp_B1.duration,feedback_B1.started,feedback_B1.stopped,ISI250_B1.started,background_B_4.started,text_ISI250_B1.started,ISI250_B1.stopped,background_B_4.stopped,text_ISI250_B1.stopped,background_B_3.started,feedback_text_B1.started,background_B_3.stopped,feedback_text_B1.stopped,score_B1.started,score_B1_text.started,key_resp_6.started,score_B1.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,reminder_B2.started,key_resp_25.started,image_b2.started,reminder_B2.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.duration,background_B.stopped,text_ISI1500_B1.stopped,record_Task_B2.started,background_B_6.started,text_B2.started,key_resp_B2.started,record_Task_B2.stopped,trials_2.key_resp_B2.keys,trials_2.key_resp_B2.corr,trials_2.key_resp_B2.rt,trials_2.key_resp_B2.duration,feedback_B2.started,feedback_B2.stopped,background_B_5.started,feedback_text_B2.started,background_B_5.stopped,feedback_text_B2.stopped,score_B2.started,score_B2_text.started,key_resp_4.started,score_B2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,reminder_C1.started,key_resp_26.started,image_c1.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Paik,left,a,36,36,0,,,,,a,1,0.5715356250002515,None,,,,,,,,,,,,,,0,36,36,22,,,,,,,,,88.17429387499942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.74872291700012,88.76074670900016,88.76074670900016,88.98900612499892,,,,,,,,,,,,,,,,,88.16648429199995,88.17429387499942,88.17429387499942,88.17429387499942,88.74844708399905,a,1,0.5715356250002515,None,88.74861304200022,88.74867804199857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
Yokomichi,right,l,37,37,0,,,,,l,1,0.5328323749999981,None,,,,,,,,,,,,,,0,37,37,26,,,,,,,,,89.00103225000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.54029774999981,89.55175524999868,89.55175524999868,89.78009120899878,,,,,,,,,,,,,,,,,88.99328199999945,89.00103225000021,89.00103225000021,89.00103225000021,89.5400684999986,l,1,0.5328323749999981,None,89.54020933399988,89.54026141699978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
Choi,left,a,38,38,0,,,,,a,1,0.47040941700106487,None,,,,,,,,,,,,,,0,38,38,15,,,,,,,,,89.80575279199911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.28228874999877,90.29604712499895,90.29604712499895,90.52276641699973,,,,,,,,,,,,,,,,,89.78398025000024,89.80575279199911,89.80575279199911,89.80575279199911,90.28206533399862,a,1,0.47040941700106487,None,90.28220162499929,90.28225283400025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
Yagimoto,right,l,39,39,0,,,,,l,1,0.5750111670004117,None,,,,,,,,,,,,,,0,39,39,30,,,,,,,,,90.53490591699847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.11447258399858,91.12660320899886,91.12660320899886,91.35612379199847,,,,,,,,,,,,,,,,,90.52705391699965,90.53490591699847,90.53490591699847,90.53490591699847,91.11425187500026,l,1,0.5750111670004117,None,91.11438708399874,91.11443633399904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
Tanaka,right,l,40,40,0,,,,,l,1,0.5570391669989476,None,,,,,,,,,,,,,,0,40,40,34,,,,,,,,,91.36888862500018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.93081433399857,91.94290816699868,91.94290816699868,92.17270149999968,,,,,,,,,,,,,,,,,91.36082274999899,91.36888862500018,91.36888862500018,91.36888862500018,91.93058949999977,l,1,0.5570391669989476,None,91.93072604199915,91.93077799999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
Kwan,left,a,41,41,0,,,,,a,1,0.5018262499997945,None,,,,,,,,,,,,,,0,41,41,17,,,,,,,,,92.18405462499868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.6908773340001,92.70272520899925,92.70272520899925,92.93018191699957,,,,,,,,,,,,,,,,,92.17622024999946,92.18405462499868,92.18405462499868,92.18405462499868,92.69064691699896,a,1,0.5018262499997945,None,92.69078858399916,92.69084054199993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
Hyun,left,a,42,42,0,,,,,a,1,0.4595462500001304,None,,,,,,,,,,,,,,0,42,42,2,,,,,,,,,92.95572554199862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.42401920900011,93.43602187499891,93.43602187499891,93.6635026669992,,,,,,,,,,,,,,,,,92.93386737499895,92.95572554199862,92.95572554199862,92.95572554199862,93.4237964999993,a,1,0.4595462500001304,None,93.42393174999961,93.42398312499972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
Kung,left,a,43,43,0,,,,,a,1,0.3989259589998255,None,,,,,,,,,,,,,,0,43,43,12,,,,,,,,,93.67483058399921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.08377462499993,94.09666629200001,94.09666629200001,94.3229034169999,,,,,,,,,,,,,,,,,93.66713166699992,93.67483058399921,93.67483058399921,93.67483058399921,94.08347170900015,a,1,0.3989259589998255,None,94.08365074999892,94.08372670899917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
Itsumatsu,right,l,44,44,0,,,,,l,1,0.5148929999995744,None,,,,,,,,,,,,,,0,44,44,29,,,,,,,,,94.33523958399928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.85713895899971,94.86893733399847,94.86893733399847,95.09683499999846,,,,,,,,,,,,,,,,,94.32727625000007,94.33523958399928,94.33523958399928,94.33523958399928,94.85691804199996,l,1,0.5148929999995744,None,94.85705291699924,94.8571035419991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
Chon,left,a,45,45,0,,,,,a,1,0.4904343340003834,None,,,,,,,,,,,,,,0,45,45,16,,,,,,,,,95.12251162499888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.61554958399938,95.62756366699978,95.62756366699978,95.85581416700006,,,,,,,,,,,,,,,,,95.10056783399887,95.12251162499888,95.12251162499888,95.12251162499888,95.61532266699942,a,1,0.4904343340003834,None,95.61546170899965,95.61551299999883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
Sugimoto,right,l,46,46,0,,,,,l,1,0.7976237500006391,None,,,,,,,,,,,,,,0,46,46,38,,,,,,,,,95.86778616699848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.6743766669988,96.68628158399952,96.68628158399952,96.91399129199999,,,,,,,,,,,,,,,,,95.85986641699856,95.86778616699848,95.86778616699848,95.86778616699848,96.67408754200005,l,1,0.7976237500006391,None,96.67425924999952,96.67432983399885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
Byun,left,a,47,47,0,,,,,a,1,0.46880316699935065,None,,,,,,,,,,,,,,0,47,47,10,,,,,,,,,96.92655612499948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.3982184589986,97.41037858399977,97.41037858399977,97.63953337499879,,,,,,,,,,,,,,,,,96.91805129199929,96.92655612499948,96.92655612499948,96.92655612499948,97.39799833399957,a,1,0.46880316699935065,None,97.39813191699977,97.3981825840001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
Kawabashi,right,l,48,48,0,,,,,l,1,0.5407429999995657,None,,,,,,,,,,,,,,0,48,48,31,,,,,,,,,97.65128254199954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.19813366699964,98.21015037500001,98.21015037500001,98.43953283399969,,,,,,,,,,,,,,,,,97.64357087499957,97.65128254199954,97.65128254199954,97.65128254199954,98.19790291699974,l,1,0.5407429999995657,None,98.19804670899975,98.19809841699862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
Chae,left,a,49,49,0,,,,,a,1,0.4452255000014702,None,,,,,,,,,,,,,,0,49,49,14,,,,,,,,,98.4510926669991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.90146495899899,98.91364841699942,98.91364841699942,99.13937887499924,,,,,,,,,,,,,,,,,98.44325966699944,98.4510926669991,98.4510926669991,98.4510926669991,98.90123733399923,a,1,0.4452255000014702,None,98.90137770899855,98.90142862499852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.13956204199894,99.15557391699986,99.15557391699986,100.74702579199948,space,1.589211582999269,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.74711754199961,100.75995658399916,100.75995658399916,104.03199691699956,space,3.2640029169997433,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.03209174999938,104.04786649999915,104.04786649999915,105.53875487499863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,0,0,0,,,,,,,,,lucky,l,1,0.8981496659998811,None,,,,,,,,,,,,,0,0,0,13,,,,,105.57481895899946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.56543758399857,105.57481895899946,105.57481895899946,105.57481895899946,106.48132720899957,l,1,0.8981496659998811,None,106.48500654199961,106.4850779999997,106.48511766699994,106.49912012499954,106.49912012499954,106.73907191699982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,1,1,0,,,,,,,,,sunrise,l,1,0.5362247079992812,None,,,,,,,,,,,,,0,1,1,20,,,,,106.75161604200002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.74341666699911,106.75161604200002,106.75161604200002,106.75161604200002,107.2907759589998,l,1,0.5362247079992812,None,107.29091949999929,107.29097437499877,107.29101195899966,107.30258649999996,107.30258649999996,107.53934379199927,107.55140233400016,107.55140233400016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,2,2,0,,,,,,,,,crash,a,1,0.4884551659997669,None,,,,,,,,,,,,,0,2,2,26,,,,,107.55140233400016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.54324941699997,107.55140233400016,107.55140233400016,107.55140233400016,108.04806908399951,a,1,0.4884551659997669,None,108.04820958399978,108.04826208399936,108.04829970899846,108.06025145899912,108.06025145899912,108.29693049999878,108.30812983399846,108.30812983399846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,3,3,0,,,,,,,,,love,l,1,0.5028192920017318,None,,,,,,,,,,,,,0,3,3,3,,,,,108.30812983399846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.30003570899862,108.30812983399846,108.30812983399846,108.30812983399846,108.81527070899938,l,1,0.5028192920017318,None,108.81541295900024,108.81546587499906,108.81550349999998,108.82747412499884,108.82747412499884,109.06360495899935,109.07787674999963,109.07787674999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,4,4,0,,,,,,,,,friend,l,1,0.7673344169998018,None,,,,,,,,,,,,,0,4,4,6,,,,,109.07787674999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.07006570900012,109.07787674999963,109.07787674999963,109.07787674999963,109.84866749999856,l,1,0.7673344169998018,None,109.84880941699885,109.84886258400002,109.84890099999939,109.86079883399907,109.86079883399907,110.09727120899879,110.10972299999958,110.10972299999958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,5,5,0,,,,,,,,,bomb,a,1,0.5141041669994593,None,,,,,,,,,,,,,0,5,5,49,,,,,110.10972299999958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.10149554199961,110.10972299999958,110.10972299999958,110.10972299999958,110.63157470899932,a,1,0.5141041669994593,None,110.6317156669993,110.63176845899943,110.63180670899965,110.64389437499995,110.64389437499995,110.88024362499891,110.9059858749988,110.9059858749988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,6,6,0,,,,,,,,,health,l,1,0.5700241660015308,None,,,,,,,,,,,,,0,6,6,2,,,,,110.9059858749988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.88412874999995,110.9059858749988,110.9059858749988,110.9059858749988,111.48150075000012,l,1,0.5700241660015308,None,111.48163970899986,111.48169304200019,111.48173049999968,111.49371508399963,111.49371508399963,111.73067758399884,111.74300129199946,111.74300129199946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,7,7,0,,,,,,,,,honest,l,1,0.558610416999727,None,,,,,,,,,,,,,0,7,7,12,,,,,111.74300129199946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.73468183399928,111.74300129199946,111.74300129199946,111.74300129199946,112.30717158399966,l,1,0.558610416999727,None,112.3073076669989,112.30736074999913,112.30739858400011,112.31892937500015,112.31892937500015,112.55614854199848,112.56813687499925,112.56813687499925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,8,8,0,,,,,,,,,assault,a,1,0.7608044160006102,None,,,,,,,,,,,,,0,8,8,35,,,,,112.56813687499925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.5601280840001,112.56813687499925,112.56813687499925,112.56813687499925,113.33233250000012,a,1,0.7608044160006102,None,113.33246783399954,113.33251987499898,113.33255712499886,113.34666520899918,113.34666520899918,113.58055187499849,113.59313641699919,113.59313641699919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,9,9,0,,,,,,,,,laughter,l,1,0.5477092919991264,None,,,,,,,,,,,,,0,9,9,23,,,,,113.59313641699919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.58461537499898,113.59313641699919,113.59313641699919,113.59313641699919,114.14828074999969,l,1,0.5477092919991264,None,114.14842629199848,114.14847937499871,114.14851862499927,114.16052087499884,114.16052087499884,114.39657658399847,114.408632708999,114.408632708999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,10,10,0,,,,,,,,,family,a,0,0.41538691599998856,None,,,,,,,,,,,,,0,10,10,21,,,,,114.408632708999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.40040133399998,114.408632708999,114.408632708999,114.408632708999,114.8316836670001,a,0,0.41538691599998856,None,114.83182349999879,115.13086587499856,115.13093099999969,115.13853120899876,115.13853120899876,115.37337716699949,115.38591491700026,115.38591491700026,114.84740908399908,114.84740908399908,115.13853120899876,115.13853120899876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,11,11,0,,,,,,,,,miracle,a,0,0.5379859580007178,None,,,,,,,,,,,,,0,11,11,19,,,,,115.38591491700026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.37797150000006,115.38591491700026,115.38591491700026,115.38591491700026,115.93112479199954,a,0,0.5379859580007178,None,115.93126816699987,116.23073941700022,116.23079049999978,116.23868404199857,116.23868404199857,116.47320504199888,116.48511629199857,116.48511629199857,115.94355320899922,115.94355320899922,116.23868404199857,116.23868404199857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,12,12,0,,,,,,,,,abuse,a,1,0.6796312500009662,None,,,,,,,,,,,,,0,12,12,25,,,,,116.48511629199857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.47718474999965,116.48511629199857,116.48511629199857,116.48511629199857,117.17385970899886,a,1,0.6796312500009662,None,117.1740024589999,117.17405608399895,117.17409674999908,117.18567637500018,117.18567637500018,117.42285433399957,117.43486474999918,117.43486474999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,13,13,0,,,,,,,,,heaven,l,1,0.48916020799879334,None,,,,,,,,,,,,,0,13,13,7,,,,,117.43486474999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.42684124999869,117.43486474999918,117.43486474999918,117.43486474999918,117.9313736669992,l,1,0.48916020799879334,None,117.93152079199899,117.93157420900025,117.931612417,117.94367570899885,117.94367570899885,118.18035987499934,118.20619408399943,118.20619408399943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,14,14,0,,,,,,,,,caress,a,0,0.5694741250008519,None,,,,,,,,,,,,,0,14,14,0,,,,,118.20619408399943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.18394529199941,118.20619408399943,118.20619408399943,118.20619408399943,118.78203870899961,a,0,0.5694741250008519,None,118.78218025000024,119.08102691699969,119.08109374999913,119.08883441699982,119.08883441699982,119.32323816699864,119.33532745899902,119.33532745899902,118.79454854199867,118.79454854199867,119.08883441699982,119.08883441699982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
