name,correctAns,keypad,thisN,thisTrialN,thisRepN,key_resp_A1.keys,key_resp_A1.corr,key_resp_A1.rt,key_resp_A1.duration,key_resp_A2.keys,key_resp_A2.corr,key_resp_A2.rt,key_resp_A2.duration,words,key_resp_B1.keys,key_resp_B1.corr,key_resp_B1.rt,key_resp_B1.duration,key_resp_B2.keys,key_resp_B2.corr,key_resp_B2.rt,key_resp_B2.duration,categories,key_resp_C1.keys,key_resp_C1.corr,key_resp_C1.rt,key_resp_C1.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,thisRow.t,notes,Welcome.started,welcome.started,key_resp_22.started,Welcome.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,Introduction.started,key_resp.started,information.started,Introduction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,reminder_A1.started,key_resp_2.started,image_a1.started,reminder_A1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,ISI1500_A1.started,background_A.started,text_ISI1500_A1.started,ISI1500_A1.stopped,practice_Task_A1.started,background_A_2.started,text_A1.started,key_resp_A1.started,practice_Task_A1.stopped,trials.key_resp_A1.keys,trials.key_resp_A1.corr,trials.key_resp_A1.rt,trials.key_resp_A1.duration,feedback_A1.started,feedback_A1.stopped,ISI250_A1.started,background_A_4.started,text_ISI250_A1.started,ISI250_A1.stopped,background_A_3.started,feedback_text_A1.started,score_A1.started,score_A1_text.started,key_resp_score.started,score_A1.stopped,key_resp_score.keys,key_resp_score.rt,key_resp_score.duration,reminder_A2.started,key_resp_23.started,image_a2.started,reminder_A2.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,record_Task_A2.started,background_A_5.started,text_A2.started,key_resp_A2.started,record_Task_A2.stopped,trials_4.key_resp_A2.keys,trials_4.key_resp_A2.corr,trials_4.key_resp_A2.rt,trials_4.key_resp_A2.duration,feedback_A2.started,feedback_A2.stopped,background_A_6.started,feedback_text_A2.started,background_A_6.stopped,feedback_text_A2.stopped,background_A_4.stopped,text_ISI250_A1.stopped,score_A2.started,score_A2_text.started,key_resp_3.started,score_A2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,reminder_B1.started,key_resp_24.started,image_b1.started,reminder_B1.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,ISI1500_B1.started,background_B.started,text_ISI1500_B1.started,ISI1500_B1.stopped,practice_Task_B1.started,background_B_2.started,text_B1.started,key_resp_B1.started,practice_Task_B1.stopped,trials_7.key_resp_B1.keys,trials_7.key_resp_B1.corr,trials_7.key_resp_B1.rt,trials_7.key_resp_B1.duration,feedback_B1.started,feedback_B1.stopped,ISI250_B1.started,background_B_4.started,text_ISI250_B1.started,ISI250_B1.stopped,background_B_4.stopped,text_ISI250_B1.stopped,background_B_3.started,feedback_text_B1.started,background_B_3.stopped,feedback_text_B1.stopped,score_B1.started,score_B1_text.started,key_resp_6.started,score_B1.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,reminder_B2.started,key_resp_25.started,image_b2.started,reminder_B2.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.duration,background_B.stopped,text_ISI1500_B1.stopped,record_Task_B2.started,background_B_6.started,text_B2.started,key_resp_B2.started,record_Task_B2.stopped,trials_2.key_resp_B2.keys,trials_2.key_resp_B2.corr,trials_2.key_resp_B2.rt,trials_2.key_resp_B2.duration,feedback_B2.started,feedback_B2.stopped,background_B_5.started,feedback_text_B2.started,background_B_5.stopped,feedback_text_B2.stopped,score_B2.started,score_B2_text.started,key_resp_4.started,score_B2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,reminder_C1.started,key_resp_26.started,image_c1.started,reminder_C1.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.duration,ISI1500_C1.started,background_C.started,text_ISI1500_C1.started,ISI1500_C1.stopped,record_Task_C1.started,background_C_2.started,text_C1.started,key_resp_C1.started,record_Task_C1.stopped,trials_3.key_resp_C1.keys,trials_3.key_resp_C1.corr,trials_3.key_resp_C1.rt,trials_3.key_resp_C1.duration,feedback_C1.started,feedback_C1.stopped,ISI250_C1.started,background_C_4.started,text_ISI250_C1.started,background_C_4.stopped,text_ISI250_C1.stopped,ISI250_C1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Youn,left,a,25,25,0,,,,,a,1,0.5742082919896347,None,,,,,,,,,,,,,,,,,,,0,25,25,13,,,,,,,,,,,,,87.62913200000185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.20955924999726,88.22169491599197,88.22169491599197,88.45077104099619,,,,,,,,,,,,,,,,,87.62119616600103,87.62913200000185,87.62913200000185,87.62913200000185,88.20932237499801,a,1,0.5742082919896347,None,88.20946529100183,88.20952316599141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
Hitaka,right,l,26,26,0,,,,,l,1,0.606098167001619,None,,,,,,,,,,,,,,,,,,,0,26,26,25,,,,,,,,,,,,,88.46256383298896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.07705349999014,89.08891529099492,89.08891529099492,89.31799741600116,,,,,,,,,,,,,,,,,88.45460308299516,88.46256383298896,88.46256383298896,88.46256383298896,89.07682499999646,l,1,0.606098167001619,None,89.07696166599635,89.07701720799378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
Nakamoto,right,l,27,27,0,,,,,l,1,0.5355496249976568,None,,,,,,,,,,,,,,,,,,,0,27,27,46,,,,,,,,,,,,,89.3329324160004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.87633195798844,89.88853341600043,89.88853341600043,90.11792212499131,,,,,,,,,,,,,,,,,89.32469916599803,89.3329324160004,89.3329324160004,89.3329324160004,89.87610533299448,l,1,0.5355496249976568,None,89.87624033298925,89.87629633299366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
Yoon,left,a,28,28,0,,,,,a,1,0.4847330000047805,None,,,,,,,,,,,,,,,,,,,0,28,28,0,,,,,,,,,,,,,90.1290217909991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.61917712500144,90.63093099999242,90.63093099999242,90.85834241598786,,,,,,,,,,,,,,,,,90.121221333,90.1290217909991,90.1290217909991,90.1290217909991,90.61894470799598,a,1,0.4847330000047805,None,90.61908466598834,90.61914162499306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
Morimoto,right,l,29,29,0,,,,,l,1,0.7576731250010198,None,,,,,,,,,,,,,,,,,,,0,29,29,48,,,,,,,,,,,,,90.88407874999393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.64460054099618,91.65789858299831,91.65789858299831,91.88445666599728,,,,,,,,,,,,,,,,,90.86226983300003,90.88407874999393,90.88407874999393,90.88407874999393,91.64431350000086,l,1,0.7576731250010198,None,91.64448370799073,91.64455449998786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
Jang,left,a,30,30,0,,,,,a,1,0.6388890420057578,None,,,,,,,,,,,,,,,,,,,0,30,30,24,,,,,,,,,,,,,91.89593358300044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.54417529099737,92.55780416599009,92.55780416599009,92.7844745409966,,,,,,,,,,,,,,,,,91.88788970799942,91.89593358300044,91.89593358300044,91.89593358300044,92.54387041598966,a,1,0.6388890420057578,None,92.54405483299342,92.54412812499504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
Choung,left,a,31,31,0,,,,,l,0,0.6497210419911426,None,,,,,,,,,,,,,,,,,,,0,31,31,3,,,,,,,,,,,,,92.79629891600052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.75837520799541,93.76728195798933,93.76728195798933,93.99189799999294,,,,,,,,,,,,,,,,,92.78834237498813,92.79629891600052,92.79629891600052,92.79629891600052,93.45229349999863,l,0,0.6497210419911426,None,93.45246766599303,93.75831725000171,93.47162029099127,93.47162029099127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
Tanaka,right,l,32,32,0,,,,,l,1,0.877136666997103,None,,,,,,,,,,,,,,,,,,,0,32,32,34,,,,,,,,,,,,,94.01755133298866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.90246191598999,94.91428054099379,94.91428054099379,95.14201887499075,,,,,,,,,,,,,,,,,93.99587633299234,94.01755133298866,94.01755133298866,94.01755133298866,94.90222654098761,l,1,0.877136666997103,None,94.90236729099706,94.9024257909914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
Sugimoto,right,l,33,33,0,,,,,l,1,0.5467873340094229,None,,,,,,,,,,,,,,,,,,,0,33,33,38,,,,,,,,,,,,,95.15501016599592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.70926695800154,95.72154916598811,95.72154916598811,95.95134454099752,,,,,,,,,,,,,,,,,95.14685791599914,95.15501016599592,95.15501016599592,95.15501016599592,95.70902266599296,l,1,0.5467873340094229,None,95.70917079100036,95.70922787499148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
Jung,left,a,34,34,0,,,,,a,1,0.422939124997356,None,,,,,,,,,,,,,,,,,,,0,34,34,18,,,,,,,,,,,,,95.96289270799025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.39302191599563,96.40502624999499,96.40502624999499,96.63460670800123,,,,,,,,,,,,,,,,,95.95509333298833,95.96289270799025,95.96289270799025,95.96289270799025,96.39279812500172,a,1,0.422939124997356,None,96.39292954099074,96.39298570799292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
Yamamoto,right,l,35,35,0,,,,,l,1,0.47427233299822547,None,,,,,,,,,,,,,,,,,,,0,35,35,28,,,,,,,,,,,,,96.64692862499214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.12744412499887,97.14151649999258,97.14151649999258,97.36752779099334,,,,,,,,,,,,,,,,,96.63920270800008,96.64692862499214,96.64692862499214,96.64692862499214,97.1272112079896,l,1,0.47427233299822547,None,97.12735170799715,97.12740791599208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
Chun,left,a,36,36,0,,,,,a,1,0.5253836659976514,None,,,,,,,,,,,,,,,,,,,0,36,36,5,,,,,,,,,,,,,97.37888904099236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.91066033300012,97.92244320799364,97.92244320799364,98.15120774999377,,,,,,,,,,,,,,,,,97.37096999998903,97.37888904099236,97.37888904099236,97.37888904099236,97.91042924999783,a,1,0.5253836659976514,None,97.9105676249892,97.91062391598825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
Kwon,left,a,37,37,0,,,,,a,1,0.5030911659996491,None,,,,,,,,,,,,,,,,,,,0,37,37,7,,,,,,,,,,,,,98.16265320799721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.66983008298848,98.68163854099112,98.68163854099112,98.9089517909888,,,,,,,,,,,,,,,,,98.15460283299035,98.16265320799721,98.16265320799721,98.16265320799721,98.66956204098824,a,1,0.5030911659996491,None,98.66973654099274,98.6697944579937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
Miyamatsu,right,l,38,38,0,,,,,l,1,0.49326187500264496,None,,,,,,,,,,,,,,,,,,,0,38,38,49,,,,,,,,,,,,,98.9212844579888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.41982454099343,99.43143583300116,99.43143583300116,99.65848958300194,,,,,,,,,,,,,,,,,98.91299266599526,98.9212844579888,98.9212844579888,98.9212844579888,99.41952795800171,l,1,0.49326187500264496,None,99.41970787500031,99.41977941599907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
Hwangbo,left,a,39,39,0,,,,,l,0,0.5635917499894276,None,,,,,,,,,,,,,,,,,,,0,39,39,20,,,,,,,,,,,,,99.67145370799699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.54267387499567,100.55105816599098,100.55105816599098,100.78427245799685,,,,,,,,,,,,,,,,,99.66310637499555,99.67145370799699,99.67145370799699,99.67145370799699,100.2432332909957,l,0,0.5635917499894276,None,100.24337862498942,100.54260916599014,100.25607004099584,100.25607004099584,100.55105816599098,100.55105816599098,100.79558129099314,100.79558129099314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
Kung,left,a,40,40,0,,,,,a,1,0.5777934579964494,None,,,,,,,,,,,,,,,,,,,0,40,40,12,,,,,,,,,,,,,100.79558129099314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.37679599999683,101.38902574998792,101.38902574998792,101.61803295799473,,,,,,,,,,,,,,,,,100.78780516599363,100.79558129099314,100.79558129099314,100.79558129099314,101.37653324998973,a,1,0.5777934579964494,None,101.37670137498935,101.3767609159986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
Samukawa,right,l,41,41,0,,,,,l,1,0.5398884169990197,None,,,,,,,,,,,,,,,,,,,0,41,41,40,,,,,,,,,,,,,101.62988483298977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.17670116599766,102.18864887498785,102.18864887498785,102.41812304098858,,,,,,,,,,,,,,,,,101.6220237499947,101.62988483298977,101.62988483298977,101.62988483298977,102.17647541599581,l,1,0.5398884169990197,None,102.17660962499212,102.17666495799494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
Hwang,left,a,42,42,0,,,,,a,1,0.7571009579987731,None,,,,,,,,,,,,,,,,,,,0,42,42,1,,,,,,,,,,,,,102.43010749999667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.19332487499923,103.20536024999456,103.20536024999456,103.43465004098834,,,,,,,,,,,,,,,,,102.42217462499684,102.43010749999667,102.43010749999667,102.43010749999667,103.1930948329973,a,1,0.7571009579987731,None,103.19323233299656,103.19328883299022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
Kwan,left,a,43,43,0,,,,,a,1,0.5433325410122052,None,,,,,,,,,,,,,,,,,,,0,43,43,17,,,,,,,,,,,,,103.44607958299457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.99311641599343,104.00521212499007,104.00521212499007,104.23486691599828,,,,,,,,,,,,,,,,,103.43823445799353,103.44607958299457,103.44607958299457,103.44607958299457,103.99288299999898,a,1,0.5433325410122052,None,103.99302258298849,103.99307945799956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
Sunwoo,left,a,44,44,0,,,,,a,1,0.6040412920119707,None,,,,,,,,,,,,,,,,,,,0,44,44,8,,,,,,,,,,,,,104.24820479100163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.86073716598912,104.87264983299247,104.87264983299247,105.10132449999219,,,,,,,,,,,,,,,,,104.24006087498856,104.24820479100163,104.24820479100163,104.24820479100163,104.86051241599489,a,1,0.6040412920119707,None,104.86064549999719,104.86070049999398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
Choe,left,a,45,45,0,,,,,a,1,0.47213124998961575,None,,,,,,,,,,,,,,,,,,,0,45,45,6,,,,,,,,,,,,,105.11340020799253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.59336116600025,105.60556999999972,105.60556999999972,105.8346789579955,,,,,,,,,,,,,,,,,105.10541404099786,105.11340020799253,105.11340020799253,105.11340020799253,105.59312291599053,a,1,0.47213124998961575,None,105.59326933299599,105.59332504100166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
Sohn,left,a,46,46,0,,,,,a,1,0.47453274999861605,None,,,,,,,,,,,,,,,,,,,0,46,46,11,,,,,,,,,,,,,105.84646579099353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.3270907499973,106.33922387499479,106.33922387499479,106.56777137499012,,,,,,,,,,,,,,,,,105.83835987499333,105.84646579099353,105.84646579099353,105.84646579099353,106.3268465000001,a,1,0.47453274999861605,None,106.3269968329987,106.32705408299807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
Bhak,left,a,47,47,0,,,,,a,1,0.7070934590010438,None,,,,,,,,,,,,,,,,,,,0,47,47,21,,,,,,,,,,,,,106.57914304098813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.29393483299646,107.30598233299679,107.30598233299679,107.53482633299427,,,,,,,,,,,,,,,,,106.57126908299688,106.57914304098813,106.57914304098813,106.57914304098813,107.2937010829919,a,1,0.7070934590010438,None,107.29384124999342,107.29389829099819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
Kuzumaki,right,l,48,48,0,,,,,l,1,0.9412551669956883,None,,,,,,,,,,,,,,,,,,,0,48,48,35,,,,,,,,,,,,,107.54685362499731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.49342316600087,108.50534508300188,108.50534508300188,108.7348564999993,,,,,,,,,,,,,,,,,107.53902062500129,107.54685362499731,107.54685362499731,107.54685362499731,108.4931922909891,l,1,0.9412551669956883,None,108.49333041599311,108.49338620799244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
Byun,left,a,49,49,0,,,,,a,1,0.5552662089903606,None,,,,,,,,,,,,,,,,,,,0,49,49,10,,,,,,,,,,,,,108.74631149999914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.31388670799788,109.32550875000015,109.32550875000015,109.55134624999482,,,,,,,,,,,,,,,,,108.73851374999504,108.74631149999914,108.74631149999914,108.74631149999914,109.31364524998935,a,1,0.5552662089903606,None,109.31379033299163,109.313849165992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.55157749999489,109.56956279098813,109.56956279098813,110.85969658299291,space,1.2823758750018897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.85978174999764,110.87831674999325,110.87831674999325,112.42681295800139,space,1.544900000008056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.42690999999468,112.44740349998756,112.44740349998756,113.93389337499684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,0,0,0,,,,,,,,,poison,a,1,0.8843530000012834,None,,,,,,,,,,,,,,,,,,0,0,0,33,,,,,,,,,113.9699212909909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.95780245799688,113.9699212909909,113.9699212909909,113.9699212909909,114.86026024998864,a,1,0.8843530000012834,None,114.86389916599728,114.863974915992,114.8640152500011,114.8811306659918,114.8811306659918,115.11731112499547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
